date,game_pk,venue_id,venue,venue_key,total_runs,home_win
2025-09-20,776233,22,Dodger Stadium,id:22,12,1.0
2025-09-20,776241,19,Coors Field,id:19,3,0.0
2025-09-20,776242,5325,Globe Life Field,id:5325,7,0.0
2025-09-20,776243,3312,Target Field,id:3312,8,0.0
2025-09-20,776244,2889,Busch Stadium,id:2889,5,0.0
2025-09-20,776245,7,Kauffman Stadium,id:7,3,1.0
2025-09-20,776246,15,Chase Field,id:15,7,1.0
2025-09-20,776247,2523,George M. Steinbrenner Field,id:2523,9,0.0
2025-09-20,776248,2392,Daikin Park,id:2392,10,0.0
2025-09-20,776249,31,PNC Park,id:31,2,1.0
2025-09-20,776250,4,Rate Field,id:4,10,0.0
2025-09-20,776252,3289,Citi Field,id:3289,8,0.0
2025-09-20,776254,2602,Great American Ball Park,id:2602,9,1.0
2025-09-20,776257,2,Oriole Park at Camden Yards,id:2,7,0.0
2025-09-20,776258,2394,Comerica Park,id:2394,11,0.0
2025-09-20,777839,3312,Target Field,id:3312,6,0.0
2025-09-21,776225,3312,Target Field,id:3312,8,1.0
2025-09-21,776226,5325,Globe Life Field,id:5325,6,0.0
2025-09-21,776227,22,Dodger Stadium,id:22,4,0.0
2025-09-21,776228,2392,Daikin Park,id:2392,10,0.0
2025-09-21,776229,7,Kauffman Stadium,id:7,13,0.0
2025-09-21,776230,15,Chase Field,id:15,11,1.0
2025-09-21,776231,2889,Busch Stadium,id:2889,6,1.0
2025-09-21,776232,19,Coors Field,id:19,4,1.0
2025-09-21,776234,31,PNC Park,id:31,11,1.0
2025-09-21,776235,4,Rate Field,id:4,5,0.0
2025-09-21,776236,2523,George M. Steinbrenner Field,id:2523,10,1.0
2025-09-21,776237,3289,Citi Field,id:3289,5,0.0
2025-09-21,776238,2394,Comerica Park,id:2394,8,0.0
2025-09-21,776239,2602,Great American Ball Park,id:2602,1,1.0
2025-09-21,776240,2,Oriole Park at Camden Yards,id:2,8,0.0
2025-09-22,776220,2395,Oracle Park,id:2395,11,0.0
2025-09-22,776221,4705,Truist Park,id:4705,16,1.0
2025-09-22,776222,2680,Petco Park,id:2680,9,1.0
2025-09-23,776207,1,Angel Stadium,id:1,12,0.0
2025-09-23,776208,2529,Sutter Health Park,id:2529,6,1.0
2025-09-23,776209,17,Wrigley Field,id:17,16,0.0
2025-09-23,776210,5325,Globe Life Field,id:5325,5,0.0
2025-09-23,776211,2395,Oracle Park,id:2395,17,0.0
2025-09-23,776212,680,T-Mobile Park,id:680,7,1.0
2025-09-23,776213,15,Chase Field,id:15,9,1.0
2025-09-23,776214,2680,Petco Park,id:2680,7,1.0
2025-09-23,776215,2681,Citizens Bank Park,id:2681,11,0.0
2025-09-23,776216,3313,Yankee Stadium,id:3313,5,1.0
2025-09-23,776217,14,Rogers Centre,id:14,5,0.0
2025-09-23,776218,5,Progressive Field,id:5,7,1.0
2025-09-23,776219,4705,Truist Park,id:4705,5,1.0
2025-09-23,776223,2,Oriole Park at Camden Yards,id:2,6,1.0
2025-09-23,776224,2602,Great American Ball Park,id:2602,6,0.0
2025-09-24,776192,5325,Globe Life Field,id:5325,6,1.0
2025-09-24,776193,15,Chase Field,id:15,9,0.0
2025-09-24,776194,680,T-Mobile Park,id:680,11,1.0
2025-09-24,776195,2529,Sutter Health Park,id:2529,6,1.0
2025-09-24,776196,2395,Oracle Park,id:2395,7,1.0
2025-09-24,776197,1,Angel Stadium,id:1,5,1.0
2025-09-24,776198,2680,Petco Park,id:2680,4,0.0
2025-09-24,776199,3313,Yankee Stadium,id:3313,9,1.0
2025-09-24,776200,4705,Truist Park,id:4705,7,0.0
2025-09-24,776201,2681,Citizens Bank Park,id:2681,12,1.0
2025-09-24,776202,2602,Great American Ball Park,id:2602,7,0.0
2025-09-24,776203,2,Oriole Park at Camden Yards,id:2,8,0.0
2025-09-24,776204,5,Progressive Field,id:5,6,1.0
2025-09-24,776205,17,Wrigley Field,id:17,13,1.0
2025-09-24,776206,14,Rogers Centre,id:14,8,0.0
2025-09-25,776178,1,Angel Stadium,id:1,13,0.0
2025-09-25,776179,680,T-Mobile Park,id:680,8,1.0
2025-09-25,776182,2529,Sutter Health Park,id:2529,16,0.0
2025-09-25,776183,5325,Globe Life Field,id:5325,4,0.0
2025-09-25,776184,3313,Yankee Stadium,id:3313,8,1.0
2025-09-25,776185,15,Chase Field,id:15,8,0.0
2025-09-25,776186,14,Rogers Centre,id:14,7,1.0
2025-09-25,776187,17,Wrigley Field,id:17,13,0.0
2025-09-25,776188,2681,Citizens Bank Park,id:2681,1,1.0
2025-09-25,776189,5,Progressive Field,id:5,6,0.0
2025-09-25,776190,2602,Great American Ball Park,id:2602,3,1.0
2025-09-25,776191,2,Oriole Park at Camden Yards,id:2,11,1.0
2025-09-26,776165,3309,Nationals Park,id:3309,19,0.0
2025-09-26,776166,2395,Oracle Park,id:2395,9,1.0
2025-09-26,776167,17,Wrigley Field,id:17,13,1.0
2025-09-26,776168,680,T-Mobile Park,id:680,5,0.0
2025-09-26,776169,1,Angel Stadium,id:1,7,1.0
2025-09-26,776170,2680,Petco Park,id:2680,11,1.0
2025-09-26,776171,32,American Family Field,id:32,4,0.0
2025-09-26,776172,2529,Sutter Health Park,id:2529,7,1.0
2025-09-26,776173,4169,loanDepot park,id:4169,8,1.0
2025-09-26,776174,3313,Yankee Stadium,id:3313,12,1.0
2025-09-26,776175,5,Progressive Field,id:5,10,0.0
2025-09-26,776176,2681,Citizens Bank Park,id:2681,4,1.0
2025-09-26,776177,14,Rogers Centre,id:14,6,1.0
2025-09-26,776180,4705,Truist Park,id:4705,12,0.0
2025-09-26,776181,3,Fenway Park,id:3,7,1.0
2025-09-27,776146,2395,Oracle Park,id:2395,7,1.0
2025-09-27,776150,680,T-Mobile Park,id:680,8,0.0
2025-09-27,776152,2680,Petco Park,id:2680,6,1.0
2025-09-27,776153,32,American Family Field,id:32,11,0.0
2025-09-27,776154,2529,Sutter Health Park,id:2529,6,0.0
2025-09-27,776155,1,Angel Stadium,id:1,7,0.0
2025-09-27,776156,4705,Truist Park,id:4705,4,0.0
2025-09-27,776157,3,Fenway Park,id:3,3,0.0
2025-09-27,776158,5,Progressive Field,id:5,5,1.0
2025-09-27,776159,14,Rogers Centre,id:14,6,1.0
2025-09-27,776160,3309,Nationals Park,id:3309,11,1.0
2025-09-27,776161,4169,loanDepot park,id:4169,5,0.0
2025-09-27,776162,3313,Yankee Stadium,id:3313,7,1.0
2025-09-27,776163,2681,Citizens Bank Park,id:2681,5,0.0
2025-09-27,776164,17,Wrigley Field,id:17,10,1.0
2025-09-28,776135,1,Angel Stadium,id:1,8,0.0
2025-09-28,776136,2680,Petco Park,id:2680,16,1.0
2025-09-28,776137,2395,Oracle Park,id:2395,4,1.0
2025-09-28,776138,2529,Sutter Health Park,id:2529,11,0.0
2025-09-28,776139,680,T-Mobile Park,id:680,7,0.0
2025-09-28,776140,3313,Yankee Stadium,id:3313,5,1.0
2025-09-28,776141,2681,Citizens Bank Park,id:2681,3,1.0
2025-09-28,776142,17,Wrigley Field,id:17,2,1.0
2025-09-28,776143,3309,Nationals Park,id:3309,8,0.0
2025-09-28,776144,32,American Family Field,id:32,6,1.0
2025-09-28,776145,14,Rogers Centre,id:14,17,1.0
2025-09-28,776147,5,Progressive Field,id:5,17,1.0
2025-09-28,776148,4169,loanDepot park,id:4169,4,1.0
2025-09-28,776149,4705,Truist Park,id:4705,5,1.0
2025-09-28,776151,3,Fenway Park,id:3,7,1.0
2025-09-30,813066,17,Wrigley Field,id:17,4,1.0
2025-09-30,813069,22,Dodger Stadium,id:22,15,1.0
2025-09-30,813072,5,Progressive Field,id:5,3,0.0
2025-09-30,813074,3313,Yankee Stadium,id:3313,4,0.0
2025-10-01,813064,17,Wrigley Field,id:17,3,0.0
2025-10-01,813068,22,Dodger Stadium,id:22,12,1.0
2025-10-01,813070,3313,Yankee Stadium,id:3313,7,1.0
2025-10-01,813071,5,Progressive Field,id:5,7,1.0
2025-10-02,813059,17,Wrigley Field,id:17,4,1.0
2025-10-02,813065,3313,Yankee Stadium,id:3313,4,1.0
2025-10-02,813073,5,Progressive Field,id:5,9,0.0
2025-10-04,813047,32,American Family Field,id:32,12,1.0
2025-10-04,813051,2681,Citizens Bank Park,id:2681,8,0.0
2025-10-04,813058,680,T-Mobile Park,id:680,5,0.0
2025-10-04,813063,14,Rogers Centre,id:14,11,1.0
2025-10-05,813057,680,T-Mobile Park,id:680,5,1.0
2025-10-05,813062,14,Rogers Centre,id:14,20,1.0
2025-10-06,813048,32,American Family Field,id:32,10,1.0
2025-10-06,813052,2681,Citizens Bank Park,id:2681,7,0.0
2025-10-07,813056,2394,Comerica Park,id:2394,12,0.0
2025-10-07,813061,3313,Yankee Stadium,id:3313,15,1.0
2025-10-08,813041,22,Dodger Stadium,id:22,10,0.0
2025-10-08,813049,17,Wrigley Field,id:17,7,1.0
2025-10-08,813055,2394,Comerica Park,id:2394,12,1.0
2025-10-08,813060,3313,Yankee Stadium,id:3313,7,0.0
2025-10-09,813042,22,Dodger Stadium,id:22,3,1.0
2025-10-09,813050,17,Wrigley Field,id:17,6,1.0
2025-10-10,813054,680,T-Mobile Park,id:680,5,1.0
2025-10-11,813046,32,American Family Field,id:32,4,1.0
2025-10-12,813040,14,Rogers Centre,id:14,4,0.0
2025-10-13,813036,32,American Family Field,id:32,3,0.0
2025-10-13,813044,14,Rogers Centre,id:14,13,0.0
2025-10-14,813034,32,American Family Field,id:32,6,0.0
2025-10-15,813043,680,T-Mobile Park,id:680,17,0.0
2025-10-16,813033,22,Dodger Stadium,id:22,4,1.0
2025-10-16,813035,680,T-Mobile Park,id:680,10,0.0
2025-10-17,813031,22,Dodger Stadium,id:22,6,1.0
2025-10-17,813039,680,T-Mobile Park,id:680,8,1.0
2025-10-19,813038,14,Rogers Centre,id:14,8,1.0
2025-10-20,813037,14,Rogers Centre,id:14,7,1.0
2025-10-24,813027,14,Rogers Centre,id:14,15,1.0
2025-10-25,813026,14,Rogers Centre,id:14,6,0.0
2025-10-27,813032,22,Dodger Stadium,id:22,11,1.0
2025-10-28,813023,22,Dodger Stadium,id:22,8,0.0
2025-10-29,813022,22,Dodger Stadium,id:22,7,0.0
2025-10-31,813025,14,Rogers Centre,id:14,4,0.0
2025-11-01,813024,14,Rogers Centre,id:14,9,0.0
2026-02-20,831764,680,T-Mobile Park,id:680,11,1.0
2026-02-20,831829,5325,Globe Life Field,id:5325,10,0.0
2026-02-20,831959,19,Coors Field,id:19,5,0.0
2026-02-20,832033,3,Fenway Park,id:3,21,1.0
2026-02-20,832034,2,Oriole Park at Camden Yards,id:2,2,1.0
2026-02-20,832042,17,Wrigley Field,id:17,9,0.0
2026-02-20,832043,3312,Target Field,id:3312,13,1.0
2026-02-21,831494,2889,Busch Stadium,id:2889,8,0.0
2026-02-21,831497,3289,Citi Field,id:3289,3,0.0
2026-02-21,831542,14,Rogers Centre,id:14,3,1.0
2026-02-21,831543,12,Tropicana Field,id:12,6,0.0
2026-02-21,831544,2,Oriole Park at Camden Yards,id:2,10,0.0
2026-02-21,831598,3309,Nationals Park,id:3309,3,1.0
2026-02-21,831654,3312,Target Field,id:3312,9,0.0
2026-02-21,831655,3313,Yankee Stadium,id:3313,23,1.0
2026-02-21,831732,17,Wrigley Field,id:17,5,0.0
2026-02-21,831750,680,T-Mobile Park,id:680,15,0.0
2026-02-21,831775,7,Kauffman Stadium,id:7,13,0.0
2026-02-21,831872,15,Chase Field,id:15,17,0.0
2026-02-21,831878,32,American Family Field,id:32,15,0.0
2026-02-21,831900,5,Progressive Field,id:5,6,1.0
2026-02-21,831948,4,Rate Field,id:4,13,1.0
2026-02-21,832063,1,Angel Stadium,id:1,17,0.0
2026-02-22,831484,2681,Citizens Bank Park,id:2681,7,0.0
2026-02-22,831495,4169,loanDepot park,id:4169,24,0.0
2026-02-22,831537,3313,Yankee Stadium,id:3313,10,0.0
2026-02-22,831548,2392,Daikin Park,id:2392,11,0.0
2026-02-22,831596,31,PNC Park,id:31,11,1.0
2026-02-22,831597,4705,Truist Park,id:4705,9,0.0
2026-02-22,831656,3,Fenway Park,id:3,21,1.0
2026-02-22,831657,2394,Comerica Park,id:2394,8,0.5
2026-02-22,831744,2602,Great American Ball Park,id:2602,22,0.0
2026-02-22,831790,4,Rate Field,id:4,7,1.0
2026-02-22,831803,2680,Petco Park,id:2680,6,0.0
2026-02-22,831830,15,Chase Field,id:15,19,0.0
2026-02-22,831841,32,American Family Field,id:32,10,0.0
2026-02-22,831859,5325,Globe Life Field,id:5325,14,1.0
2026-02-22,831886,2529,Sutter Health Park,id:2529,6,0.0
2026-02-22,831922,2395,Oracle Park,id:2395,6,1.0
2026-02-23,831483,3309,Nationals Park,id:3309,10,0.5
2026-02-23,831485,2889,Busch Stadium,id:2889,9,1.0
2026-02-23,831539,14,Rogers Centre,id:14,7,0.0
2026-02-23,831540,2,Oriole Park at Camden Yards,id:2,17,0.0
2026-02-23,831595,31,PNC Park,id:31,8,0.0
2026-02-23,831652,12,Tropicana Field,id:12,3,1.0
2026-02-23,831658,2394,Comerica Park,id:2394,3,0.0
2026-02-23,831724,1,Angel Stadium,id:1,6,0.0
2026-02-23,831745,22,Dodger Stadium,id:22,3,1.0
2026-02-23,831783,2680,Petco Park,id:2680,12,1.0
2026-02-23,831912,19,Coors Field,id:19,9,1.0
2026-02-23,831927,7,Kauffman Stadium,id:7,5,0.0
2026-02-23,831939,2395,Oracle Park,id:2395,8,1.0
2026-02-23,831955,5,Progressive Field,id:5,14,1.0
2026-02-24,831489,4169,loanDepot park,id:4169,7,1.0
2026-02-24,831491,3309,Nationals Park,id:3309,7,1.0
2026-02-24,831534,3,Fenway Park,id:3,23,0.0
2026-02-24,831593,3289,Citi Field,id:3289,12,0.5
2026-02-24,831594,4705,Truist Park,id:4705,9,1.0
2026-02-24,831649,14,Rogers Centre,id:14,15,0.0
2026-02-24,831650,12,Tropicana Field,id:12,13,1.0
2026-02-24,831651,3312,Target Field,id:3312,15,0.0
2026-02-24,831781,17,Wrigley Field,id:17,11,1.0
2026-02-24,831797,2529,Sutter Health Park,id:2529,10,0.0
2026-02-24,831825,19,Coors Field,id:19,12,1.0
2026-02-24,831847,2602,Great American Ball Park,id:2602,9,1.0
2026-02-24,831876,22,Dodger Stadium,id:22,14,1.0
2026-02-24,831906,680,T-Mobile Park,id:680,22,0.0
2026-02-24,831951,5325,Globe Life Field,id:5325,10,0.0
2026-02-24,832060,1,Angel Stadium,id:1,5,0.0
2026-02-25,831488,3289,Citi Field,id:3289,6,0.0
2026-02-25,831490,4705,Truist Park,id:4705,4,1.0
2026-02-25,831538,3313,Yankee Stadium,id:3313,7,1.0
2026-02-25,831584,4169,loanDepot park,id:4169,5,0.0
2026-02-25,831591,2681,Citizens Bank Park,id:2681,8,1.0
2026-02-25,831645,3312,Target Field,id:3312,8,0.0
2026-02-25,831647,2394,Comerica Park,id:2394,8,0.5
2026-02-25,831653,2,Oriole Park at Camden Yards,id:2,7,1.0
2026-02-25,831730,5,Progressive Field,id:5,15,0.0
2026-02-25,831741,7,Kauffman Stadium,id:7,16,0.5
2026-02-25,831753,32,American Family Field,id:32,25,1.0
2026-02-25,831815,15,Chase Field,id:15,17,0.0
2026-02-25,831819,2680,Petco Park,id:2680,10,1.0
2026-02-25,831870,17,Wrigley Field,id:17,21,0.0
2026-02-25,831901,4,Rate Field,id:4,5,0.0
2026-02-26,831487,2681,Citizens Bank Park,id:2681,10,1.0
2026-02-26,831535,2392,Daikin Park,id:2392,5,0.0
2026-02-26,831536,3313,Yankee Stadium,id:3313,10,1.0
2026-02-26,831541,14,Rogers Centre,id:14,15,0.0
2026-02-26,831589,2889,Busch Stadium,id:2889,13,1.0
2026-02-26,831590,31,PNC Park,id:31,10,1.0
2026-02-26,831643,3,Fenway Park,id:3,12,1.0
2026-02-26,831644,2,Oriole Park at Camden Yards,id:2,11,1.0
2026-02-26,831736,2529,Sutter Health Park,id:2529,10,1.0
2026-02-26,831773,2602,Great American Ball Park,id:2602,21,1.0
2026-02-26,831788,5325,Globe Life Field,id:5325,6,0.0
2026-02-26,831843,15,Chase Field,id:15,23,1.0
2026-02-26,831862,2395,Oracle Park,id:2395,14,0.0
2026-02-26,831875,680,T-Mobile Park,id:680,15,1.0
2026-02-26,831911,22,Dodger Stadium,id:22,13,1.0
2026-02-26,831926,1,Angel Stadium,id:1,9,1.0
2026-02-27,831482,2889,Busch Stadium,id:2889,17,0.0
2026-02-27,831486,2681,Citizens Bank Park,id:2681,12,1.0
2026-02-27,831528,2394,Comerica Park,id:2394,24,1.0
2026-02-27,831586,3309,Nationals Park,id:3309,8,0.5
2026-02-27,831587,31,PNC Park,id:31,7,1.0
2026-02-27,831588,4705,Truist Park,id:4705,23,1.0
2026-02-27,831646,12,Tropicana Field,id:12,11,1.0
2026-02-27,831648,3312,Target Field,id:3312,22,0.0
2026-02-27,831729,4,Rate Field,id:4,4,1.0
2026-02-27,831776,19,Coors Field,id:19,5,1.0
2026-02-27,831805,2395,Oracle Park,id:2395,16,1.0
2026-02-27,831823,2602,Great American Ball Park,id:2602,7,0.0
2026-02-27,831884,17,Wrigley Field,id:17,14,1.0
2026-02-27,831909,32,American Family Field,id:32,7,1.0
2026-02-27,831946,7,Kauffman Stadium,id:7,13,1.0
2026-02-27,831952,680,T-Mobile Park,id:680,4,0.0
2026-02-28,831474,4169,loanDepot park,id:4169,12,0.0
2026-02-28,831481,3289,Citi Field,id:3289,5,0.0
2026-02-28,831526,2392,Daikin Park,id:2392,7,0.0
2026-02-28,831530,2,Oriole Park at Camden Yards,id:2,12,0.0
2026-02-28,831533,14,Rogers Centre,id:14,12,1.0
2026-02-28,831635,3,Fenway Park,id:3,21,1.0
2026-02-28,831636,3313,Yankee Stadium,id:3313,6,1.0
2026-02-28,831637,12,Tropicana Field,id:12,15,0.0
2026-02-28,831738,2680,Petco Park,id:2680,8,1.0
2026-02-28,831763,2529,Sutter Health Park,id:2529,10,0.0
2026-02-28,831798,5325,Globe Life Field,id:5325,13,1.0
2026-02-28,831845,19,Coors Field,id:19,19,0.0
2026-02-28,831893,32,American Family Field,id:32,16,0.0
2026-02-28,831917,5,Progressive Field,id:5,12,0.0
2026-02-28,831925,22,Dodger Stadium,id:22,8,0.0
2026-02-28,831957,1,Angel Stadium,id:1,13,0.0
2026-03-01,831475,3309,Nationals Park,id:3309,3,0.0
2026-03-01,831477,2889,Busch Stadium,id:2889,7,0.0
2026-03-01,831531,3312,Target Field,id:3312,4,0.5
2026-03-01,831578,2681,Citizens Bank Park,id:2681,8,0.0
2026-03-01,831579,3289,Citi Field,id:3289,7,1.0
2026-03-01,831585,4705,Truist Park,id:4705,8,1.0
2026-03-01,831638,3,Fenway Park,id:3,15,0.0
2026-03-01,831639,2394,Comerica Park,id:2394,8,0.5
2026-03-01,831721,680,T-Mobile Park,id:680,13,0.0
2026-03-01,831768,2395,Oracle Park,id:2395,10,1.0
2026-03-01,831794,7,Kauffman Stadium,id:7,4,1.0
2026-03-01,831827,22,Dodger Stadium,id:22,7,1.0
2026-03-01,831867,5,Progressive Field,id:5,11,1.0
2026-03-01,831888,15,Chase Field,id:15,15,1.0
2026-03-01,831899,2529,Sutter Health Park,id:2529,16,1.0
2026-03-01,831914,17,Wrigley Field,id:17,6,0.0
2026-03-02,831476,2889,Busch Stadium,id:2889,5,1.0
2026-03-02,831527,2394,Comerica Park,id:2394,7,0.0
2026-03-02,831529,2392,Daikin Park,id:2392,6,0.5
2026-03-02,831577,31,PNC Park,id:31,5,1.0
2026-03-02,831640,14,Rogers Centre,id:14,13,0.0
2026-03-02,831760,4,Rate Field,id:4,11,0.0
2026-03-02,831808,19,Coors Field,id:19,12,0.0
2026-03-02,831840,1,Angel Stadium,id:1,9,1.0
2026-03-02,831874,5325,Globe Life Field,id:5325,4,1.0
2026-03-02,831930,2602,Great American Ball Park,id:2602,26,1.0
2026-03-02,831934,2680,Petco Park,id:2680,9,0.0
2026-03-03,831430,31,PNC Park,id:31,8,1.0
2026-03-03,831434,3289,Citi Field,id:3289,9,1.0
2026-03-03,831436,4169,loanDepot park,id:4169,1,0.0
2026-03-03,831437,14,Rogers Centre,id:14,17,1.0
2026-03-03,831439,3,Fenway Park,id:3,8,0.0
2026-03-03,831440,2392,Daikin Park,id:2392,4,1.0
2026-03-03,831444,3313,Yankee Stadium,id:3313,12,1.0
2026-03-03,831445,2,Oriole Park at Camden Yards,id:2,13,0.0
2026-03-03,831532,12,Tropicana Field,id:12,4,1.0
2026-03-03,831641,3312,Target Field,id:3312,8,0.0
2026-03-03,831720,2395,Oracle Park,id:2395,16,0.0
2026-03-03,831772,4,Rate Field,id:4,7,0.0
2026-03-03,831800,15,Chase Field,id:15,9,0.0
2026-03-03,831811,5,Progressive Field,id:5,9,0.0
2026-03-03,831817,680,T-Mobile Park,id:680,13,0.0
2026-03-03,831851,7,Kauffman Stadium,id:7,4,1.0
2026-03-03,831853,17,Wrigley Field,id:17,13,0.0
2026-03-03,831855,32,American Family Field,id:32,10,0.0
2026-03-03,831940,2529,Sutter Health Park,id:2529,18,1.0
2026-03-03,836149,4169,loanDepot park,id:4169,16,1.0
2026-03-04,831427,2681,Citizens Bank Park,id:2681,8,0.0
2026-03-04,831428,3309,Nationals Park,id:3309,6,1.0
2026-03-04,831429,2889,Busch Stadium,id:2889,3,0.0
2026-03-04,831431,3289,Citi Field,id:3289,7,1.0
2026-03-04,831432,12,Tropicana Field,id:12,19,0.0
2026-03-04,831433,2394,Comerica Park,id:2394,3,1.0
2026-03-04,831435,3312,Target Field,id:3312,9,1.0
2026-03-04,831438,4705,Truist Park,id:4705,10,1.0
2026-03-04,831634,3,Fenway Park,id:3,4,0.0
2026-03-04,831642,2,Oriole Park at Camden Yards,id:2,6,0.0
2026-03-04,831723,19,Coors Field,id:19,18,0.0
2026-03-04,831739,2395,Oracle Park,id:2395,13,1.0
2026-03-04,831799,22,Dodger Stadium,id:22,12,1.0
2026-03-04,831844,1,Angel Stadium,id:1,7,1.0
2026-03-04,831852,2535,Hiram Bithorn Stadium,id:2535,21,0.0
2026-03-04,831854,2680,Petco Park,id:2680,4,0.5
2026-03-04,831929,32,American Family Field,id:32,5,0.0
2026-03-04,831938,5325,Globe Life Field,id:5325,15,1.0
2026-03-04,831963,2529,Sutter Health Park,id:2529,4,0.0
2026-03-04,836150,4169,loanDepot park,id:4169,8,0.5
2026-03-05,831478,31,PNC Park,id:31,5,0.0
2026-03-05,831479,3309,Nationals Park,id:3309,11,1.0
2026-03-05,831581,2681,Citizens Bank Park,id:2681,8,1.0
2026-03-05,831582,4169,loanDepot park,id:4169,2,1.0
2026-03-05,831583,4705,Truist Park,id:4705,14,1.0
2026-03-05,831632,3313,Yankee Stadium,id:3313,15,0.0
2026-03-05,831633,12,Tropicana Field,id:12,7,0.0
2026-03-05,831733,7,Kauffman Stadium,id:7,24,0.0
2026-03-05,831765,680,T-Mobile Park,id:680,33,0.0
2026-03-05,831792,19,Coors Field,id:19,18,0.0
2026-03-05,831810,2602,Great American Ball Park,id:2602,27,1.0
2026-03-05,831880,4,Rate Field,id:4,15,0.0
2026-03-05,831941,1,Angel Stadium,id:1,27,0.0
2026-03-05,831961,17,Wrigley Field,id:17,9,1.0
2026-03-06,831470,31,PNC Park,id:31,24,0.0
2026-03-06,831480,4169,loanDepot park,id:4169,2,1.0
2026-03-06,831519,2,Oriole Park at Camden Yards,id:2,12,0.0
2026-03-06,831521,3312,Target Field,id:3312,5,0.0
2026-03-06,831524,2392,Daikin Park,id:2392,8,1.0
2026-03-06,831525,14,Rogers Centre,id:14,11,1.0
2026-03-06,831624,3313,Yankee Stadium,id:3313,3,1.0
2026-03-06,831631,2394,Comerica Park,id:2394,14,1.0
2026-03-06,831737,5325,Globe Life Field,id:5325,6,0.0
2026-03-06,831826,5,Progressive Field,id:5,8,1.0
2026-03-06,831842,22,Dodger Stadium,id:22,6,1.0
2026-03-06,831871,2529,Sutter Health Park,id:2529,17,0.0
2026-03-06,831889,2395,Oracle Park,id:2395,9,1.0
2026-03-06,831919,15,Chase Field,id:15,6,0.0
2026-03-06,831921,2680,Petco Park,id:2680,3,1.0
2026-03-06,831954,32,American Family Field,id:32,8,1.0
2026-03-07,831469,2889,Busch Stadium,id:2889,5,0.0
2026-03-07,831518,2394,Comerica Park,id:2394,8,0.0
2026-03-07,831523,2392,Daikin Park,id:2392,9,1.0
2026-03-07,831568,3309,Nationals Park,id:3309,3,1.0
2026-03-07,831576,2681,Citizens Bank Park,id:2681,1,0.0
2026-03-07,831580,4705,Truist Park,id:4705,4,0.5
2026-03-07,831629,3,Fenway Park,id:3,2,1.0
2026-03-07,831630,2,Oriole Park at Camden Yards,id:2,5,1.0
2026-03-07,831726,2395,Oracle Park,id:2395,12,1.0
2026-03-07,831774,5,Progressive Field,id:5,8,1.0
2026-03-07,831795,1,Angel Stadium,id:1,8,0.0
2026-03-07,831828,2529,Sutter Health Park,id:2529,3,0.0
2026-03-07,831863,22,Dodger Stadium,id:22,10,0.0
2026-03-07,831897,7,Kauffman Stadium,id:7,8,1.0
2026-03-07,831904,680,T-Mobile Park,id:680,6,0.0
2026-03-07,831949,17,Wrigley Field,id:17,7,1.0
2026-03-07,832862,15,Chase Field,id:15,11,0.0
2026-03-08,831467,4169,loanDepot park,id:4169,4,0.5
2026-03-08,831520,12,Tropicana Field,id:12,17,1.0
2026-03-08,831522,3312,Target Field,id:3312,13,1.0
2026-03-08,831571,31,PNC Park,id:31,16,1.0
2026-03-08,831572,3309,Nationals Park,id:3309,4,1.0
2026-03-08,831575,3289,Citi Field,id:3289,14,1.0
2026-03-08,831627,14,Rogers Centre,id:14,5,1.0
2026-03-08,831628,2,Oriole Park at Camden Yards,id:2,1,0.0
2026-03-08,831740,32,American Family Field,id:32,9,1.0
2026-03-08,831757,17,Wrigley Field,id:17,14,0.0
2026-03-08,831812,2529,Sutter Health Park,id:2529,18,1.0
2026-03-08,831813,5325,Globe Life Field,id:5325,17,0.0
2026-03-08,831832,2529,Sutter Health Park,id:2529,11,1.0
2026-03-08,831848,4,Rate Field,id:4,9,1.0
2026-03-08,831882,19,Coors Field,id:19,8,0.5
2026-03-08,831892,2680,Petco Park,id:2680,17,1.0
2026-03-08,831960,2602,Great American Ball Park,id:2602,17,1.0
2026-03-09,831468,3289,Citi Field,id:3289,9,1.0
2026-03-09,831515,3,Fenway Park,id:3,8,1.0
2026-03-09,831516,2392,Daikin Park,id:2392,13,1.0
2026-03-09,831517,3313,Yankee Stadium,id:3313,8,0.0
2026-03-09,831569,4705,Truist Park,id:4705,17,1.0
2026-03-09,831570,2889,Busch Stadium,id:2889,9,1.0
2026-03-09,831626,2394,Comerica Park,id:2394,8,0.5
2026-03-09,831725,2680,Petco Park,id:2680,5,0.0
2026-03-09,831748,15,Chase Field,id:15,3,1.0
2026-03-09,831802,32,American Family Field,id:32,7,0.0
2026-03-09,831816,2395,Oracle Park,id:2395,2,0.0
2026-03-09,831865,4,Rate Field,id:4,15,1.0
2026-03-09,831881,7,Kauffman Stadium,id:7,8,0.0
2026-03-09,831943,2602,Great American Ball Park,id:2602,16,0.0
2026-03-10,831471,4169,loanDepot park,id:4169,12,0.0
2026-03-10,831473,3289,Citi Field,id:3289,7,1.0
2026-03-10,831513,14,Rogers Centre,id:14,7,1.0
2026-03-10,831573,2681,Citizens Bank Park,id:2681,6,0.0
2026-03-10,831617,2392,Daikin Park,id:2392,13,1.0
2026-03-10,831618,12,Tropicana Field,id:12,11,0.0
2026-03-10,831625,3,Fenway Park,id:3,9,0.0
2026-03-10,831758,5,Progressive Field,id:5,9,0.0
2026-03-10,831771,1,Angel Stadium,id:1,12,0.0
